time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-1.2256284099957602,-2.689423792229996,20.855360464364807,6.236286810703817,0.017028132255733297,0.0,-1.1339206836802442,-2.0666007802003086,5.471525830235012,0.06155346300292556,-0.06279734255867925,0.0,444.14917461490114,443.55432204325336,445.65352757233006,445.3104130522191
3.3000000000000025,-1.2940053115918475,-2.814393869052535,21.184156138561647,6.239934100126845,0.013617065762306702,0.0,-1.1450013343596857,-2.098775767530401,5.488312473693372,0.05921257945250856,-0.0470337904340721,0.0,438.9445214352349,440.2486496133879,440.3990506412779,440.2080156673794
3.3600000000000025,-1.3630418475589947,-2.9414022050011055,21.517866190164614,6.24390362024301,0.011109913245028302,0.0,-1.155929695402545,-2.134432935020088,5.6346980567211125,0.07731439908424236,-0.03294643281518847,0.0,478.867920689789,479.9376499002305,479.003895392929,480.38153963510734
3.4200000000000026,-1.4326217982480962,-3.070245414939732,21.854611084123345,6.2484030227694145,0.008866794119985144,0.0,-1.1632448485413827,-2.1600236615834687,5.590421152462724,0.06988410192836127,-0.04819933033093766,0.0,421.7033050423973,420.38261568399815,422.3314798525664,421.6947064975687
3.4800000000000026,-1.5026022804019155,-3.2005561532149285,22.18858602106004,6.252227896802108,0.006039239053114542,0.0,-1.1692212624543155,-2.1833910271948045,5.542381028401435,0.047191079108496466,-0.04506181441652916,0.0,419.56878728648155,419.83967552683896,420.5483694520023,418.5808425441531
3.5400000000000027,-1.5729243180043297,-3.332362702838418,22.524433426330493,6.255305863670294,0.002986418987975803,0.0,-1.174559716676986,-2.209871518059304,5.652044781495398,0.05845602130643369,-0.06625518934533346,0.0,469.49945539827195,467.8503370938158,468.5062060886935,469.38290275744674
3.6000000000000028,-1.6434883873310036,-3.4655596610884647,22.861785098941233,6.258763290837832,6.282126596994222,0.0,-1.1772736816827314,-2.2297973786870005,5.593370739548203,0.055905839385021215,-0.06985270663177202,0.0,417.3134894783203,416.9955457543345,415.92319085610467,415.70227743665873
3.660000000000003,-1.7141552367003168,-3.59987263956838,23.194278265204147,6.261999880122685,6.277881858842633,0.0,-1.1779947020268864,-2.247110158061599,5.4903056082614485,0.04969829094963875,-0.07259308349342435,0.0,400.18437569020824,399.93035684024494,401.08416592107216,400.5221376947555
3.720000000000003,-1.7847887069050377,-3.73524084097189,23.52332612714841,6.265290989120006,6.273178006514435,0.0,-1.1760810214471762,-2.2649270180593972,5.478079358787534,0.06355514486096543,-0.09371584950652297,0.0,431.30294854720813,429.5095715644963,428.68593609496463,429.8640926959886
3.780000000000003,-1.855141788012272,-3.8717536085584316,23.85911705671398,6.268657338080654,6.2673206297212865,0.0,-1.1683488390155716,-2.285065436835421,5.713874676646099,0.03387232689610837,-0.10687295487910344,0.0,504.4335928487534,503.47542417434147,505.21648043482134,503.07306128526693
3.840000000000003,-1.9249570493060482,-4.0093474342928115,24.20496586867763,6.270827213553689,6.262234354077341,0.0,-1.1582792608604535,-2.3011983907272677,5.8139680156256635,0.04039374226658032,-0.05938389609873347,0.0,465.31844476483997,469.0152951367869,466.5228586671459,467.03238478490454
